TecDoc-ID,TecDoc Brand,TecDoc Brand ID,Description,Quantity,Price_Italia,Price_Germany,Brand Type
5801529858,IVECO,,MOSTRINA,2.0,14.9,17.9,ORIGINAL
5801540211,IVECO,,INIETTORE,12.0,198.9,201.9,ORIGINAL
5801540544,IVECO,,TUBAZIONE,1.0,27.9,30.9,ORIGINAL
5801540803,IVECO,,TUBO FLESSIBILE,1.0,20.9,23.9,ORIGINAL
5801544037,IVECO,,COLLARE DI FISSAGGIO,1.0,14.9,17.9,ORIGINAL
5801544621,IVECO,,PROLUNGA,3.0,14.9,17.9,ORIGINAL
5801544772,IVECO,,TUBAZIONE COMBUSTIBI,1.0,37.9,40.9,ORIGINAL
5801545044,IVECO,,TUBAZIONE COMBUSTIBI,1.0,23.9,26.9,ORIGINAL
5801545193,IVECO,,TUBAZIONE COMBUSTIBILE,1.0,14.9,17.9,ORIGINAL
5801545981,IVECO,,LUCE DI POSIZIONE,1.0,145.9,148.9,ORIGINAL
5801546215,IVECO,,CONTATTO STRISCIANTE,1.0,25.9,28.9,ORIGINAL
5801546426,IVECO,,TUBO FLESSIBILE,2.0,18.9,21.9,ORIGINAL
5801547114,IVECO,,CAVO ELETTRICO,1.0,31.9,34.9,ORIGINAL
5801549842,IVECO,,ALBERO SELETTORE MARCE,1.0,253.9,256.9,ORIGINAL
5801551446,IVECO,,VALVOLA DI ASPIRAZIONE,24.0,16.9,19.9,ORIGINAL
5801551454,IVECO,,VALVOLA DI SCARICO,12.0,28.9,31.9,ORIGINAL
5801551693,IVECO,,TUBO ACQUA RAFFREDA,3.0,27.9,30.9,ORIGINAL
5801551707,IVECO,,TUBO ACQUA,2.0,14.9,17.9,ORIGINAL
5801551718,IVECO,,TUBAZIONE,1.0,13.9,16.9,ORIGINAL
5801552156,IVECO,,SILENTBLOC,2.0,15.9,18.9,ORIGINAL
5801554160,IVECO,,TUBAZIONE COMBUSTIBI,1.0,41.9,44.9,ORIGINAL
5801554240,IVECO,,TUBO DI MANDATA,1.0,86.9,89.9,ORIGINAL
5801554264,IVECO,,COMMUTATORE,1.0,28.9,31.9,ORIGINAL
5801554410,IVECO,,TUBAZIONE ACQUA RAFFREDDAMENTO,1.0,29.9,32.9,ORIGINAL
5801554483,IVECO,,TUBAZIONE ACQUA RAFF,1.0,22.9,25.9,ORIGINAL
5801554532,IVECO,,MANICOTTO DI GOMMA,1.0,12.9,15.9,ORIGINAL
5801557345,IVECO,,ECU-MOTORE,1.0,253.9,256.9,ORIGINAL
5801558752,IVECO,,COPERCHIO,1.0,24.9,27.9,ORIGINAL
5801560831,IVECO,,TRASMETTITORE,2.0,78.9,81.9,ORIGINAL
5801560861,IVECO,,GUARNIZIONE TENUTA,4.0,12.9,15.9,ORIGINAL
5801561321,IVECO,,VALVOLA DI SCARICO (,12.0,29.9,32.9,ORIGINAL
5801561392,IVECO,,SENSORE,1.0,256.9,259.9,ORIGINAL
5801563630,IVECO,,TASSELLO,2.0,13.9,16.9,ORIGINAL
5801563634,IVECO,,TASSELLO,1.0,18.9,21.9,ORIGINAL
5801564342,IVECO,,RONDELLA,1.0,13.9,16.9,ORIGINAL
5801564345,IVECO,,DADO A CORONA,3.0,24.9,27.9,ORIGINAL
5801564348,IVECO,,ANELLO ELASTICO,2.0,16.9,19.9,ORIGINAL
5801566335,IVECO,,INTERRUTTORE,1.0,14.9,17.9,ORIGINAL
5801572470/SN,IVECO,,POMPA ALTA PRESSIONE,5.0,319.9,322.9,ORIGINAL
5801572990,IVECO,,VALVOLA SCARICO,6.0,31.9,34.9,ORIGINAL
5801574782,IVECO,,TUBAZIONE INIEZIONE,1.0,29.9,32.9,ORIGINAL
5801574786,IVECO,,TUBAZIONE INIEZIONE,1.0,29.9,32.9,ORIGINAL
5801575581,IVECO,,MOTORIDUTTORE APERTU,1.0,354.9,357.9,ORIGINAL
5801577148,IVECO,,TUBO ACQUA,2.0,14.9,17.9,ORIGINAL
5801581983,IVECO,,SUPPORTO,1.0,20.9,23.9,ORIGINAL
5801583468,IVECO,,ECU,1.0,200.9,203.9,ORIGINAL
5801584081,IVECO,,MOSTRINA,1.0,29.9,32.9,ORIGINAL
5801584083,IVECO,,MOSTRIN,1.0,33.9,36.9,ORIGINAL
5801585971,IVECO,,ECU INTERCONNESSIONE,1.0,75.9,78.9,ORIGINAL
5801586268,IVECO,,MOSTRINA,2.0,12.9,15.9,ORIGINAL
5801586269,IVECO,,MOSTRINA,2.0,12.9,15.9,ORIGINAL
5801586769,IVECO,,CARTUCCIA FILTRO COM,1.0,34.9,37.9,ORIGINAL
5801587021,IVECO,,PROIETTORE FENDINEBB,6.0,41.9,44.9,ORIGINAL
5801587244,IVECO,,BILANCIERE VALVOLE,6.0,83.9,86.9,ORIGINAL
5801590933,IVECO,,SENSORE,1.0,32.9,35.9,ORIGINAL
5801591323,IVECO,,CAPOCORDA,10.0,26.9,29.9,ORIGINAL
5801593502,IVECO,,ECU-MOTORE,1.0,358.9,361.9,ORIGINAL
5801594159,IVECO,,TUBAZIONE,2.0,25.9,28.9,ORIGINAL
5801596112,IVECO,,SUPPORTO,1.0,22.9,25.9,ORIGINAL
5801596251,IVECO,,POMELLO LEVA CAMBIO,2.0,245.9,248.9,ORIGINAL
5801601176,IVECO,,TUBO,2.0,26.9,29.9,ORIGINAL
5801601406,IVECO,,GUARNIZIONE PIANA MO,1.0,50.9,53.9,ORIGINAL
5801603694,IVECO,,TUBO FLESSIBILE,1.0,41.9,44.9,ORIGINAL
5801604452,IVECO,,TUBO FLESSIBILE,2.0,17.9,20.9,ORIGINAL
5801604504,IVECO,,MOLLA,1.0,20.9,23.9,ORIGINAL
5801604881,IVECO,,STAFFA,1.0,16.9,19.9,ORIGINAL
5801606287,IVECO,,TAPPO,2.0,13.9,16.9,ORIGINAL
5801606933,IVECO,,PORTAFUSIBILI,1.0,11.9,14.9,ORIGINAL
5801607103,IVECO,,SPAZZOLA TERGI,42.0,16.9,19.9,ORIGINAL
5801607707,IVECO,,UGELLO SPRUZZATORE O,4.0,13.9,16.9,ORIGINAL
5801609773,IVECO,,TAPPO PARAURTI,2.0,12.9,15.9,ORIGINAL
5801611738,IVECO,,TELERUTTORE GENERALE,1.0,188.9,191.9,ORIGINAL
5801612480,IVECO,,COLLARE DI FISSAGGIO,1.0,13.9,16.9,ORIGINAL
5801616098,IVECO,,CINGHIA ALTERNATORE,3.0,23.9,26.9,ORIGINAL
5801617448,IVECO,,CINGHIA DI COMANDO,1.0,34.9,37.9,ORIGINAL
5801617728,IVECO,,TUBO DI RISCALDAMENTO,1.0,11.9,14.9,ORIGINAL
5801617802,IVECO,,TENDITORE,7.0,37.9,40.9,ORIGINAL
5801617803,IVECO,,TENDITORE,2.0,28.9,31.9,ORIGINAL
5801617852,IVECO,,SFIATO,3.0,16.9,19.9,ORIGINAL
5801618610,IVECO,,CINGHIA,4.0,41.9,44.9,ORIGINAL
5801618732,IVECO,,STAFFA,1.0,17.9,20.9,ORIGINAL
5801618733,IVECO,,STAFFA,1.0,17.9,20.9,ORIGINAL
5801618885,IVECO,,SENSORE,2.0,22.9,25.9,ORIGINAL
5801620130,IVECO,,CARTUCCIA FILTRO SOSTITUITO,24.0,27.9,30.9,ORIGINAL
5801620370,IVECO,,BOCCHETTONE RIEMPIM.,1.0,30.9,33.9,ORIGINAL
5801622486,IVECO,,VALVOLA,1.0,84.9,87.9,ORIGINAL
5801622680,IVECO,,TAPPO SERBATOIO,1.0,28.9,31.9,ORIGINAL
5801623270,IVECO,,BOCCOLA,4.0,16.9,19.9,ORIGINAL
5801625923,IVECO,,PARAOLIO,1.0,27.9,30.9,ORIGINAL
5801625924,IVECO,,ANELLO TENUTA ALBERI,3.0,35.9,38.9,ORIGINAL
5801625928,IVECO,,TELERUTTORE,2.0,43.9,46.9,ORIGINAL
5801629231,IVECO,,COPERCHIO CHIUSURA,2.0,15.9,18.9,ORIGINAL
5801629232,IVECO,,COPERCHIO CHIUSURA,1.0,16.9,19.9,ORIGINAL
5801629363,IVECO,,TUBAZIONE OLIO MOTOR,2.0,35.9,38.9,ORIGINAL
5801630224,IVECO,,SCAMBIATORE CALORE,1.0,44.9,47.9,ORIGINAL
5801630419,IVECO,,MANICOTTO ACQUA RAFF,4.0,15.9,18.9,ORIGINAL
5801631438,IVECO,,FANALE POSTERIORE,3.0,28.9,31.9,ORIGINAL
5801631615,IVECO,,LUCE DI INGOMBRO,2.0,18.9,21.9,ORIGINAL
5801631841,IVECO,,CHIUSURA A BLOCCAGGI,3.0,18.9,21.9,ORIGINAL
5801632261,IVECO,,BILANCIERE VALVOLE M,6.0,126.9,129.9,ORIGINAL
5801632264,IVECO,,LEVA,5.0,48.9,51.9,ORIGINAL
5801639369,IVECO,,VALVOLA EX 5801458893,1.0,19.9,22.9,ORIGINAL
5801640351,IVECO,,FANALE LATERALE,3.0,27.9,30.9,ORIGINAL
5801641110,IVECO,,FANALE LATERALE,3.0,26.9,29.9,ORIGINAL
5801653071,IVECO,,SENSORE DI TEMPERATU,1.0,26.9,29.9,ORIGINAL
5801654942,IVECO,,TUBO DI SFIATO,1.0,13.9,16.9,ORIGINAL
5801654986,IVECO,,TUBO DI SFIATO,1.0,15.9,18.9,ORIGINAL
5801654999,IVECO,,TUBO DI SFIATO,1.0,15.9,18.9,ORIGINAL
5801655094,IVECO,,SUPPORTO,1.0,24.9,27.9,ORIGINAL
5801655585,IVECO,,CANDELA ACCENSIONE,34.0,46.9,49.9,ORIGINAL
5801656161,IVECO,,MANOPOLA,2.0,12.9,15.9,ORIGINAL
5801663713,IVECO,,LEVA DEL CAMBIO,1.0,64.9,67.9,ORIGINAL
5801665386,IVECO,,TUBO FLESSIBILE,1.0,15.9,18.9,ORIGINAL
5801670387,IVECO,,TUBO,1.0,35.9,38.9,ORIGINAL
5801670561,IVECO,,INTERRUTTORE,1.0,49.9,52.9,ORIGINAL
5801670562,IVECO,,INTERRUTTORE,1.0,17.9,20.9,ORIGINAL
5801670564,IVECO,,INTERRUTTORE,1.0,18.9,21.9,ORIGINAL
5801670565,IVECO,,INTERRUTTORE,1.0,18.9,21.9,ORIGINAL
5801670578,IVECO,,INTERRUTTORE,1.0,18.9,21.9,ORIGINAL
5801670837,IVECO,,SENSORE LIVELLO OLIO,1.0,37.9,40.9,ORIGINAL
5801671174,IVECO,,INTERRUTTORE,3.0,18.9,21.9,ORIGINAL
5801671176,IVECO,,INTERRUTTORE,2.0,18.9,21.9,ORIGINAL
5801671227,IVECO,,CINGHIA DI COMANDO,1.0,41.9,44.9,ORIGINAL
5801672520,IVECO,,DADO FISSAGGIO,10.0,15.9,18.9,ORIGINAL
5801674387,IVECO,,TENDICINGHIA,3.0,54.9,57.9,ORIGINAL
5801677876,IVECO,,SENSORE,1.0,36.9,39.9,ORIGINAL
5801677925,IVECO,,MANICOTTO,4.0,28.9,31.9,ORIGINAL
5801678497,IVECO,,CERNIERA PORTA,1.0,32.9,35.9,ORIGINAL
5801678853,IVECO,,GUARNIZIONE COPERCHI,1.0,71.9,74.9,ORIGINAL
5801678934,IVECO,,MANICOTTO ACQUA RAFF,1.0,34.9,37.9,ORIGINAL
5801680759,IVECO,,COLLARE DI FISSAGGIO,3.0,18.9,21.9,ORIGINAL
5801681858,IVECO,,SPORTELLO,1.0,11.9,14.9,ORIGINAL
5801683014,IVECO,,DISTRIBUTORE,1.0,54.9,57.9,ORIGINAL
5801683246,IVECO,,ECU SOSPENSIONI,1.0,183.9,186.9,ORIGINAL
5801683247,IVECO,,ECU SOSPENSIONI,1.0,188.9,191.9,ORIGINAL
5801686484,IVECO,,ELEMENTO FILTRO BLOW,25.0,22.9,25.9,ORIGINAL
5801687581,IVECO,,VALVOLA DI SCARICO DAILY,8.0,52.9,55.9,ORIGINAL
5801688001,IVECO,,CILINDRO MAESTRO FRI,1.0,65.9,68.9,ORIGINAL
5801688584,IVECO,,SERRATURA PORTA,1.0,21.9,24.9,ORIGINAL
5801692850,IVECO,,MOSTRINA,1.0,24.9,27.9,ORIGINAL
5801692854,IVECO,,MOSTRINA,1.0,21.9,24.9,ORIGINAL
5801692865,IVECO,,MOSTRINA,2.0,24.9,27.9,ORIGINAL
5801692867,IVECO,,MOSTRINA,1.0,25.9,28.9,ORIGINAL
5801693203,IVECO,,PUMP,1.0,369.9,372.9,ORIGINAL
5801693456,IVECO,,MOSTRINA,2.0,23.9,26.9,ORIGINAL
5801693457,IVECO,,MOSTRINA,1.0,23.9,26.9,ORIGINAL
5801693540,IVECO,,TAPPO,2.0,24.9,27.9,ORIGINAL
5801696034,IVECO,,COPERCHIO FILTRO,2.0,29.9,32.9,ORIGINAL
5801696035,IVECO,,RACCORDO,1.0,31.9,34.9,ORIGINAL
5801696037,IVECO,,INIETTORE,1.0,58.9,61.9,ORIGINAL
5801697368,IVECO,,TUBO FLESSIBILE,2.0,16.9,19.9,ORIGINAL
5801711022,IVECO,,VITE TESTA CILINDR.,1.0,20.9,23.9,ORIGINAL
5801716001,IVECO,,SENSORE,2.0,29.9,32.9,ORIGINAL
5801721121,IVECO,,INTERRUTTORE,1.0,36.9,39.9,ORIGINAL
5801724261,IVECO,,MANICOTTO DI GOMMA,2.0,23.9,26.9,ORIGINAL
5801727135,IVECO,,CUFFIA DI PROTEZIONE,1.0,36.9,39.9,ORIGINAL
5801728126,IVECO,,TENDICINGHIA,1.0,59.9,62.9,ORIGINAL
5801736587,IVECO,,MANICOTTO,2.0,28.9,31.9,ORIGINAL
5801740600,IVECO,,MANICOTTO,2.0,19.9,22.9,ORIGINAL
5801740631,IVECO,,MANICOTTO ACQUA RAFF,1.0,59.9,62.9,ORIGINAL
5801743398,IVECO,,TUBO EX 504118264,2.0,31.9,34.9,ORIGINAL
5801743817,IVECO,,MANICOTTO ACQUA,2.0,82.9,85.9,ORIGINAL
5801744618,IVECO,,TRASMETTITORE TEMP.,1.0,31.9,34.9,ORIGINAL
5801749093,IVECO,,TUBAZIONE ACQUA RAFF,2.0,19.9,22.9,ORIGINAL
5801751083,IVECO,,BILANCIERE VALVOLE,3.0,95.9,98.9,ORIGINAL
5801751139,IVECO,,BILANCIERE VALVOLE,6.0,84.9,87.9,ORIGINAL
5801753873,IVECO,,TUBO FLESSIBILE,1.0,28.9,31.9,ORIGINAL
5801754014,IVECO,,SENSORE,16.0,199.9,202.9,ORIGINAL
5801754015,IVECO,,SENSORE,2.0,206.9,209.9,ORIGINAL
5801754015/SN,IVECO,,SENSORE NOX,3.0,188.9,191.9,ORIGINAL
5801754016,IVECO,,SENSORE,1.0,207.9,210.9,ORIGINAL
5801754016/SN,IVECO,,SENSORE NOX,2.0,188.9,191.9,ORIGINAL
5801754447,IVECO,,ANELLO SINCRONIZZATORE,6.0,19.9,22.9,ORIGINAL
5801754450,IVECO,,KIT-CAMBIO,1.0,49.9,52.9,ORIGINAL
5801754885,IVECO,,FANALE LATERALE,2.0,20.9,23.9,ORIGINAL
5801755108,IVECO,,LUCE DIREZIONE,1.0,28.9,31.9,ORIGINAL
5801755123,IVECO,,LUCE DI DIREZIONE,4.0,27.9,30.9,ORIGINAL
5801755132,IVECO,,LUCE DI DIREZIONE,2.0,27.9,30.9,ORIGINAL
5801755287,IVECO,,INIETTORE COMPLETO,6.0,149.9,152.9,ORIGINAL
5801755290,IVECO,,INIETTORE COMPLETO,2.0,128.9,131.9,ORIGINAL
5801756085,IVECO,,GUARNIZIONE COLLETTO,2.0,12.9,15.9,ORIGINAL
5801762102,IVECO,,BOCCHETTONE RIEMPIM.,1.0,43.9,46.9,ORIGINAL
5801766102,IVECO,,SUPPORTO,1.0,12.9,15.9,ORIGINAL
5801771345,IVECO,,VALVOLA A 3 VIE,1.0,66.9,69.9,ORIGINAL
5801773212,IVECO,,STAFFA DI FISSAGGIO,1.0,14.9,17.9,ORIGINAL
5801773281,IVECO,,COPERCHIO,3.0,17.9,20.9,ORIGINAL
5801774033,IVECO,,TUBAZIONE COMBUST,2.0,19.9,22.9,ORIGINAL
5801774431,IVECO,,RESISTENZA,2.0,98.9,101.9,ORIGINAL
5801777219,IVECO,,SENSORE,4.0,204.9,207.9,ORIGINAL
5801781372,IVECO,,DEVIOGUIDA,1.0,93.9,96.9,ORIGINAL
5801781374,IVECO,,DEVIOGUIDA,1.0,88.9,91.9,ORIGINAL
5801781383,IVECO,,DEVIOGUIDA,3.0,71.9,74.9,ORIGINAL
5801781391,IVECO,,DEVIOGUIDA,1.0,91.9,94.9,ORIGINAL
5801781394,IVECO,,DEVIOGUIDA EX 41221035,3.0,86.9,89.9,ORIGINAL
5801782795,IVECO,,SPECCHIO RETROVISORE,1.0,24.9,27.9,ORIGINAL
5801787826,IVECO,,TUBAZIONE COMBUSTIBI,3.0,45.9,48.9,ORIGINAL
5801793038,IVECO,,CUSCINETTO RUOTE,10.0,33.9,36.9,ORIGINAL
5801802616,IVECO,,VALVOLA,1.0,32.9,35.9,ORIGINAL
5801804150,IVECO,,COPERTURA PROTEZIONE,2.0,15.9,18.9,ORIGINAL
5801806616,IVECO,,INGRANAGGIO CAMBIO/R,2.0,80.9,83.9,ORIGINAL
5801812878,IVECO,,SERIE RIPARAZIONE,2.0,46.9,49.9,ORIGINAL
5801815660,IVECO,,ECU-BODY COMPUTER,1.0,141.9,144.9,ORIGINAL
5801815870,IVECO,,SIGLA MODELLO,2.0,14.9,17.9,ORIGINAL
5801816641,IVECO,,SIGLA,1.0,14.9,17.9,ORIGINAL
5801819409,IVECO,,MANIGLIA INTERNA,1.0,14.9,17.9,ORIGINAL
5801819731,IVECO,,TUBO FLEX ARIA COMPR,1.0,15.9,18.9,ORIGINAL
5801823346,IVECO,,VETRO PER SPECCHIO,1.0,41.9,44.9,ORIGINAL
5801823557,IVECO,,VETRO PER SPECCHIO R,1.0,37.9,40.9,ORIGINAL
5801827940,IVECO,,TUBAZIONE ACQUA RAFF,1.0,18.9,21.9,ORIGINAL
5801836047/SN,IVECO,,POMPA IDROGUIDA DUCATO 2014,1.0,94.9,97.9,ORIGINAL
5801837889,IVECO,,TUBO ACQUA RAFFREDDA,2.0,29.9,32.9,ORIGINAL
5801837912,IVECO,,TUBO ACQUA,3.0,29.9,32.9,ORIGINAL
5801841072,IVECO,,"GUARNIZIONE TESTATA 1,3",1.0,29.9,32.9,ORIGINAL
5801845431,IVECO,,INTERRUTTORE,1.0,22.9,25.9,ORIGINAL
5801847137,IVECO,,MOSTRINA,1.0,18.9,21.9,ORIGINAL
5801847150,IVECO,,MOSTRINA,1.0,15.9,18.9,ORIGINAL
5801847156,IVECO,,MOSTRINA,1.0,15.9,18.9,ORIGINAL
5801850665,IVECO,,SENSORE,2.0,29.9,32.9,ORIGINAL
5801854322,IVECO,,GIUNTO,2.0,42.9,45.9,ORIGINAL
5801856125,IVECO,,INTERRUTTORE,1.0,20.9,23.9,ORIGINAL
5801856139,IVECO,,INTERRUTTORE,1.0,19.9,22.9,ORIGINAL
5801856537,IVECO,,SENSORE,2.0,28.9,31.9,ORIGINAL
5801870801,IVECO,,SENSORE,1.0,31.9,34.9,ORIGINAL
5801874962,IVECO,,GUARNIZIONE PIANA MOTORE,1.0,14.9,17.9,ORIGINAL
5801877307,IVECO,,CINGHIA DI COMANDO,2.0,37.9,40.9,ORIGINAL
5801878632,IVECO,,TUBAZIONE INIEZIONE,1.0,31.9,34.9,ORIGINAL
5801881001,IVECO,,SENSORE,4.0,211.9,214.9,ORIGINAL
5801886208,IVECO,,TUBAZIONE FRENO,2.0,29.9,32.9,ORIGINAL
5801892969,IVECO,,SENSORE,1.0,79.9,82.9,ORIGINAL
5801894042,IVECO,,STAFFA,2.0,15.9,18.9,ORIGINAL
5801894426,IVECO,,DISTRIBUTORE ANTIBLO,1.0,510.9,513.9,ORIGINAL
5801906153,IVECO,,INIETTORE IVECO,4.0,297.9,300.9,ORIGINAL
5801908388,IVECO,,LUCE DI DIREZIONE,2.0,23.9,26.9,ORIGINAL
5801908973,IVECO,,SENSORE,1.0,34.9,37.9,ORIGINAL
5801910639,IVECO,,TUBAZIONE OLIO,1.0,32.9,35.9,ORIGINAL
5801910657,IVECO,,TUBAZIONE OLIO MOTOR,2.0,29.9,32.9,ORIGINAL
5801919281,IVECO,,ECU-MOTORE,1.0,411.9,414.9,ORIGINAL
5801921870,IVECO,,MANICOTTO SCAMBIATOR,1.0,95.9,98.9,ORIGINAL
5801922013,IVECO,,TUBO SCARICO,1.0,62.9,65.9,ORIGINAL
5801922494,IVECO,,GUARNIZIONE,1.0,15.9,18.9,ORIGINAL
5801922519,IVECO,,TUBO ACQUA RAFFREDDA,2.0,59.9,62.9,ORIGINAL
5801923072,IVECO,,GUARNIZIONE,2.0,11.9,14.9,ORIGINAL
5801923074,IVECO,,GUARNIZIONE,1.0,12.9,15.9,ORIGINAL
5801926270,IVECO,,ECU-BODY COMPUTER,1.0,155.9,158.9,ORIGINAL
5801926285,IVECO,,ECU-BODY COMPUTER,1.0,138.9,141.9,ORIGINAL
5801927211,IVECO,,CAVO ELETTRICO,1.0,48.9,51.9,ORIGINAL
5801927864,IVECO,,SENSORE LIVELLO OLIO,4.0,22.9,25.9,ORIGINAL
5801930514,IVECO,,SENSORE,6.0,33.9,36.9,ORIGINAL
5801935013,IVECO,,SIGLA MODELLO,2.0,19.9,22.9,ORIGINAL
5801938050,IVECO,,TAPPO,1.0,14.9,17.9,ORIGINAL
5801938415,IVECO,,CAVO ELETTRICO,1.0,14.9,17.9,ORIGINAL
5801940920,IVECO,,DISPOSITIVO DI COMAN,1.0,459.9,462.9,ORIGINAL
5801942484,IVECO,,SIGLA MODELLO,2.0,18.9,21.9,ORIGINAL
5801953706,IVECO,,TUBAZ COMB ADESSO 504087233,2.0,12.9,15.9,ORIGINAL
5801953815,IVECO,,VALVOLA NON RITORNO,1.0,21.9,24.9,ORIGINAL
5801954660,IVECO,,GUARNIZIONE,2.0,12.9,15.9,ORIGINAL
5801962824,IVECO,,FILTRO DEPURATORE EX 500344293,1.0,39.9,42.9,ORIGINAL
5801962827,IVECO,,CARTUCCIA FILTRO DEP,3.0,21.9,24.9,ORIGINAL
5801964179,IVECO,,PRESA DI CORRENTE,4.0,35.9,38.9,ORIGINAL
5801974073,IVECO,,CENTRALINA ELETTRONI,1.0,93.9,96.9,ORIGINAL
5801975537,IVECO,,VETRO SPECCHIO R,1.0,40.9,43.9,ORIGINAL
5801977236,IVECO,,MANICOTTO ACQUA RAFF,1.0,34.9,37.9,ORIGINAL
5801977254,IVECO,,ARRESTO PORTA,1.0,14.9,17.9,ORIGINAL
5801978382,IVECO,,MANICOTTO DI GOMMA,2.0,18.9,21.9,ORIGINAL
5801978441,IVECO,,GRIGLIA DI PROTEZ.,1.0,27.9,30.9,ORIGINAL
5801999906,IVECO,,SENSORE,1.0,26.9,29.9,ORIGINAL
5802000942,IVECO,,TUBAZIONE OLIO MOTOR,1.0,37.9,40.9,ORIGINAL
5802009517,IVECO,,CINGHIA DI COMANDO,1.0,43.9,46.9,ORIGINAL
5802009518,IVECO,,CINGHIA DI COMANDO,2.0,41.9,44.9,ORIGINAL
5802009667,IVECO,,TUBO FLESS.SCARICO,2.0,99.9,102.9,ORIGINAL
5802009858,IVECO,,BOCCOLA,2.0,17.9,20.9,ORIGINAL
5802010700,IVECO,,SENSORE EX 500351609,3.0,81.9,84.9,ORIGINAL
5802013135,IVECO,,VETRO,1.0,31.9,34.9,ORIGINAL
5802013138,IVECO,,VETRO PER SPECCHIO,1.0,63.9,66.9,ORIGINAL
5802016084,IVECO,,TUBAZIONE COMBUSTI,3.0,12.9,15.9,ORIGINAL
5802026103,IVECO,,STAFFA,1.0,26.9,29.9,ORIGINAL
5802026104,IVECO,,STAFFA,2.0,29.9,32.9,ORIGINAL
5802034639,IVECO,,SENSORE EX 504052598,5.0,17.9,20.9,ORIGINAL
5802036603,IVECO,,TUBAZIONE ACQUA RAFF,1.0,23.9,26.9,ORIGINAL
5802062492,IVECO,,SERIE DI RIPARAZIONE,1.0,40.9,43.9,ORIGINAL
5802063715,IVECO,,TUBO FLEX ARIA COMPR,1.0,22.9,25.9,ORIGINAL
5802063716,IVECO,,TUBO FLESSIBILE ARIA,3.0,22.9,25.9,ORIGINAL
5802075976,IVECO,,CENTRALINA ELETTRONICA,1.0,30.9,33.9,ORIGINAL
5802080003,IVECO,,TUBO FLESSIBILE,3.0,16.9,19.9,ORIGINAL
5802082039,IVECO,,COLLARE DI FISS EX 8582510,1.0,11.9,14.9,ORIGINAL
5802082703,IVECO,,CARTUCCIA FILTRO COM,9.0,28.9,31.9,ORIGINAL
5802092820,IVECO,,TUBAZIONE RITORNO,1.0,31.9,34.9,ORIGINAL
5802101795,IVECO,,COMMUTATORE,1.0,551.9,554.9,ORIGINAL
5802102036,IVECO,,CINGHIA COMANDO DIST,11.0,40.9,43.9,ORIGINAL
5802102048,IVECO,,CINGHIA DI COMANDO,3.0,16.9,19.9,ORIGINAL
5802102050,IVECO,,CINGHIA,13.0,16.9,19.9,ORIGINAL
5802102076,IVECO,,CINGHIA COMPRESSORE,2.0,14.9,17.9,ORIGINAL
5802102131,IVECO,,CINGHIA COMPRESSORE,2.0,15.9,18.9,ORIGINAL
5802102136,IVECO,,CINGHIA TRASMISSIONE,2.0,13.9,16.9,ORIGINAL
5802107789,IVECO,,CINGHIA COMPRESSORE,2.0,16.9,19.9,ORIGINAL
5802107791,IVECO,,GALOPPINO TENDICINGHIA,2.0,20.9,23.9,ORIGINAL
5802111356,IVECO,,GUARNIZIONE COPPA OL,2.0,28.9,31.9,ORIGINAL
5802116073,IVECO,,BIELLA MOTORE COMPLE,4.0,46.9,49.9,ORIGINAL
5802119659,IVECO,,SENSORE LIVELLO OLIO,2.0,33.9,36.9,ORIGINAL
5802120401,IVECO,,SENSORE DI TEMPERATURA,1.0,45.9,48.9,ORIGINAL
5802120409,IVECO,,SENSORE DI TEMPERATURA,1.0,45.9,48.9,ORIGINAL
5802122595,IVECO,,PATTINO,8.0,30.9,33.9,ORIGINAL
5802122597,IVECO,,PATTINO,15.0,30.9,33.9,ORIGINAL
5802123192,IVECO,,INTERRUTTORE,2.0,17.9,20.9,ORIGINAL
5802128536,IVECO,,SERIE TUBI DUCATO 2.3JTD,13.0,39.9,42.9,ORIGINAL
5802132944,IVECO,,ARRESTO PORTA,1.0,35.9,38.9,ORIGINAL
5802132946,IVECO,,ARRESTO PORTA,3.0,32.9,35.9,ORIGINAL
5802132980,IVECO,,VITE A TESTA CILINDRICA,1.0,11.9,14.9,ORIGINAL
5802133230,IVECO,,SENSORE,1.0,1019.9,1022.9,ORIGINAL
5802137626,IVECO,,TUBO FLESSIBILE,2.0,16.9,19.9,ORIGINAL
5802137630,IVECO,,TUBO FLESSIBILE,2.0,15.9,18.9,ORIGINAL
5802165841,IVECO,,TUBO,1.0,29.9,32.9,ORIGINAL
5802165852,IVECO,,TUBO,1.0,29.9,32.9,ORIGINAL
5802179866,IVECO,,TUBAZIONE COMBUSTIBI,1.0,18.9,21.9,ORIGINAL
5802181032,IVECO,,COLLARE,1.0,25.9,28.9,ORIGINAL
5802182062,IVECO,,INTERRUTTORE,1.0,43.9,46.9,ORIGINAL
5802187075,IVECO,,STAFFA,2.0,26.9,29.9,ORIGINAL
5802202052,IVECO,,RACCORDO A T,1.0,51.9,54.9,ORIGINAL
5802204489,IVECO,,VALVOLINA OLIO MOTORE,1.0,15.9,18.9,ORIGINAL
5802205172,IVECO,,COLLARE DI SERRAGGIO,2.0,24.9,27.9,ORIGINAL
5802206907,IVECO,,TUBO DI SFIATO,1.0,97.9,100.9,ORIGINAL
5802206908,IVECO,,TUBO DI SFIATO,1.0,58.9,61.9,ORIGINAL
5802206910,IVECO,,TUBO DI SFIATO,2.0,101.9,104.9,ORIGINAL
